Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37
RNAi-gam-3_R1_001_trimmed_1U	(1, 35.73871680425375)	(2, 35.7411767490954)	(3, 36.03650753705485)	(4, 36.164331520281934)	(5, 36.20715771900328)	(6, 36.213364190716746)	(7, 36.17312710967288)	(8, 36.218845544798015)	(9, 36.22881398236765)	(10, 36.23898945671758)	(15, 36.21659042381556)	(20, 36.19036103035664)	(25, 36.13940728709769)	(30, 36.11013363470231)	(35, 36.0885840032566)	(40, 36.064925766790026)	(45, 36.036573615907926)	(50, 36.0158500133692)	(55, 36.00597794277588)	(60, 36.00607307233565)	(65, 35.99915806062208)	(70, 35.99182202492567)	(75, 35.98424944037086)	(80, 35.99255059977857)	(85, 35.99115360565079)	(90, 35.95774944481519)	(95, 35.936357770683415)	(100, 35.91451063421966)	(105, 35.85479873789433)	(110, 35.851541470027385)	(115, 35.75710725629148)	(120, 35.75232598422322)	(125, 35.65966125447293)	(130, 35.46899626844531)	(135, 35.19153796006437)	(140, 34.26808095826597)	(145, 33.85382655265893)	(150, 35.46049034241211)
RNAi-gam-3_R1_001_trimmed_2P	(1, 36.058562475669426)	(2, 36.26765276724381)	(3, 36.37660624084194)	(4, 36.37380728375121)	(5, 36.363673795288705)	(6, 36.29819475388414)	(7, 36.26652283889096)	(8, 36.28603027049085)	(9, 36.29916510074063)	(10, 36.31781812632629)	(15, 36.28153060521864)	(20, 36.25826231188374)	(25, 36.22233910860728)	(30, 36.19102710423831)	(35, 36.15819005399125)	(40, 36.12479445581821)	(45, 36.07894517349931)	(50, 36.05260306536114)	(55, 36.002558290777635)	(60, 35.95047175879198)	(65, 35.950394900260584)	(70, 35.912019084707325)	(75, 35.87932971909687)	(80, 35.85139626178349)	(85, 35.79994741952679)	(90, 35.773345389394386)	(95, 35.72286651885346)	(100, 35.66735005932343)	(105, 35.620599717620046)	(110, 35.6111923530395)	(115, 35.524201300156996)	(120, 35.438145826850715)	(125, 35.37219723024738)	(130, 35.303577795136846)	(135, 35.28136044326056)	(140, 35.22582195044329)	(145, 35.049632601352464)	(150, 35.99163489875686)
RNAi-gam-3_R1_001_trimmed_2U	(1, 32.0782846297185)	(2, 33.155903448812566)	(3, 33.63627284400576)	(4, 33.71098198420213)	(5, 33.65085150261352)	(6, 33.758903055379015)	(7, 33.578969895848196)	(8, 33.57560625516111)	(9, 33.574758859820925)	(10, 33.70079681102652)	(15, 33.633335495056144)	(20, 33.62554032261552)	(25, 33.5539838389603)	(30, 33.50999623860231)	(35, 33.4537300527028)	(40, 33.39704449257881)	(45, 33.33697626860703)	(50, 33.2508483283889)	(55, 33.24590603742438)	(60, 33.23115667758764)	(65, 33.28033677759419)	(70, 33.292186356198)	(75, 33.300360344140785)	(80, 33.32217734056464)	(85, 33.31822134848888)	(90, 33.30130858451888)	(95, 33.30519355525608)	(100, 33.293187913539725)	(105, 33.28307279841637)	(110, 33.29921655015374)	(115, 33.250206743921055)	(120, 33.18724735767135)	(125, 33.14661883879734)	(130, 33.14132939522751)	(135, 33.13575848661791)	(140, 33.12449259521274)	(145, 32.9963790493317)	(150, 35.25698983378189)
WT-S5-1_R1_001_trimmed_1P	(1, 36.525247118996646)	(2, 36.46239081572865)	(3, 36.59426873322781)	(4, 36.64253049348629)	(5, 36.6548032680505)	(6, 36.641761889968855)	(7, 36.60670082425667)	(8, 36.6350655591189)	(9, 36.64484711761082)	(10, 36.64732663822732)	(15, 36.63173690011839)	(20, 36.61385686840838)	(25, 36.58697373992225)	(30, 36.56890907958967)	(35, 36.55548549947208)	(40, 36.539796077024974)	(45, 36.52460771142082)	(50, 36.509378973095615)	(55, 36.49100134814029)	(60, 36.47936741391139)	(65, 36.46254353600865)	(70, 36.444198496997956)	(75, 36.43314685832997)	(80, 36.43058816151456)	(85, 36.42147236901694)	(90, 36.39103092282178)	(95, 36.37602733140916)	(100, 36.35859211509071)	(105, 36.31129186610524)	(110, 36.31535510395068)	(115, 36.25043923150014)	(120, 36.27413887080272)	(125, 36.2411086318295)	(130, 36.17588061082744)	(135, 36.173038081260714)	(140, 36.109404186958564)	(145, 36.0802738893871)	(150, 36.44477544038752)
WT-S5-1_R1_001_trimmed_1U	(1, 35.88083611181823)	(2, 35.88513707192188)	(3, 36.13611885499517)	(4, 36.249534849547885)	(5, 36.28765855990662)	(6, 36.2932786535783)	(7, 36.25909294109612)	(8, 36.29256411211627)	(9, 36.30408059572372)	(10, 36.310492738685824)	(15, 36.287738189110826)	(20, 36.26149154450646)	(25, 36.21508572427909)	(30, 36.18913571010209)	(35, 36.169169114009975)	(40, 36.150133077526455)	(45, 36.128699575931805)	(50, 36.10634680560928)	(55, 36.09817531152437)	(60, 36.099524401952635)	(65, 36.09372397985921)	(70, 36.0846753423427)	(75, 36.07896107661205)	(80, 36.08534056609151)	(85, 36.08248731214444)	(90, 36.053247995984194)	(95, 36.033722891303526)	(100, 36.0144192660952)	(105, 35.95733355034626)	(110, 35.94769350281645)	(115, 35.855655320958675)	(120, 35.85013162359382)	(125, 35.770420871049815)	(130, 35.598112443500376)	(135, 35.3434924271913)	(140, 34.390264597117195)	(145, 33.91005402126774)	(150, 35.48684162632403)
WT-S5-1_R1_001_trimmed_2P	(1, 36.143613163036015)	(2, 36.2613210489753)	(3, 36.343031865287664)	(4, 36.351400677811505)	(5, 36.346454360898456)	(6, 36.28012138917238)	(7, 36.25376787375879)	(8, 36.270302508108344)	(9, 36.28985087453978)	(10, 36.3056217662301)	(15, 36.27529423152614)	(20, 36.2491689559769)	(25, 36.212801883703285)	(30, 36.181330881977)	(35, 36.149421710104505)	(40, 36.116095939272654)	(45, 36.071075657525554)	(50, 36.04591717816676)	(55, 35.997011871925984)	(60, 35.946837841711655)	(65, 35.94293781699735)	(70, 35.90567225167252)	(75, 35.87426224747697)	(80, 35.8482435960373)	(85, 35.79462971467742)	(90, 35.77175380936028)	(95, 35.719459131833645)	(100, 35.66652436966307)	(105, 35.62047610881199)	(110, 35.61039125229405)	(115, 35.526505279891985)	(120, 35.440609997689926)	(125, 35.37709261169999)	(130, 35.30982300684267)	(135, 35.28834904303916)	(140, 35.23578031240877)	(145, 35.06041033867866)	(150, 35.99350837599738)
WT-S5-1_R1_001_trimmed_2U	(1, 32.16462416692444)	(2, 33.25546525688254)	(3, 33.482742330080704)	(4, 33.70759539945446)	(5, 33.60859930823093)	(6, 33.57936503472906)	(7, 33.484857006270914)	(8, 33.517353280278954)	(9, 33.46513877562498)	(10, 33.58540535980428)	(15, 33.51524310339979)	(20, 33.46243693934367)	(25, 33.39786732656562)	(30, 33.34163606197801)	(35, 33.31556817862265)	(40, 33.258456173898374)	(45, 33.15911813503557)	(50, 33.0797179229775)	(55, 33.07110924502248)	(60, 33.07263025389174)	(65, 33.14286484172389)	(70, 33.13707274429913)	(75, 33.15417251622536)	(80, 33.18891204606865)	(85, 33.18537762197665)	(90, 33.18495153058099)	(95, 33.19106545777339)	(100, 33.150247085420766)	(105, 33.15232784180181)	(110, 33.181071473263174)	(115, 33.13753329408955)	(120, 33.07264781991147)	(125, 33.02587169034809)	(130, 33.003310480332985)	(135, 33.02608833021881)	(140, 33.01023469674306)	(145, 32.85399106562592)	(150, 35.2084076433121)
WT-S5-2_R1_001_trimmed_1P	(1, 36.53240683014102)	(2, 36.47043907755203)	(3, 36.60051058119929)	(4, 36.64875115749712)	(5, 36.66054686285985)	(6, 36.64807584943345)	(7, 36.613436870584614)	(8, 36.64101357243769)	(9, 36.65080310548098)	(10, 36.65361045489964)	(15, 36.63681455857095)	(20, 36.619983558205114)	(25, 36.59361436034079)	(30, 36.574232382360286)	(35, 36.56060634314037)	(40, 36.54519657886351)	(45, 36.53107879293036)	(50, 36.51510391743257)	(55, 36.495864421503775)	(60, 36.48511592723993)	(65, 36.46848303795608)	(70, 36.44969114628842)	(75, 36.438616370427916)	(80, 36.436931869729705)	(85, 36.428174723020796)	(90, 36.39642853089661)	(95, 36.38172483299695)	(100, 36.36341583579868)	(105, 36.31679477535369)	(110, 36.32039233752825)	(115, 36.254224031303934)	(120, 36.27821112995696)	(125, 36.24520580055447)	(130, 36.183222303019726)	(135, 36.180973368297614)	(140, 36.11689139628051)	(145, 36.087969039144845)	(150, 36.451540933608946)
WT-S5-2_R1_001_trimmed_1U	(1, 35.822387353302545)	(2, 35.822217891831194)	(3, 36.09391020427834)	(4, 36.215026177475664)	(5, 36.2540976543337)	(6, 36.26463202895146)	(7, 36.229331659148286)	(8, 36.26312180508159)	(9, 36.27637542080531)	(10, 36.28219038511756)	(15, 36.25669625563485)	(20, 36.23257274729523)	(25, 36.185158370519254)	(30, 36.15653263495302)	(35, 36.13417346411463)	(40, 36.116825585905836)	(45, 36.094006799936196)	(50, 36.07198156884343)	(55, 36.066177365983485)	(60, 36.06265362251251)	(65, 36.06016871840656)	(70, 36.050238786833226)	(75, 36.04776272702987)	(80, 36.05035692287385)	(85, 36.05321035259023)	(90, 36.01996634629549)	(95, 36.00520668967196)	(100, 35.98232273734679)	(105, 35.9270863614778)	(110, 35.91616199078545)	(115, 35.82537885168047)	(120, 35.82620584314192)	(125, 35.73076353333076)	(130, 35.54691954576606)	(135, 35.26582854633117)	(140, 34.33815786681217)	(145, 33.89411293704452)	(150, 35.483716523710434)
WT-S5-2_R1_001_trimmed_2P	(1, 36.20691246232635)	(2, 36.307707994696386)	(3, 36.38354427583273)	(4, 36.37503524445328)	(5, 36.372583718916076)	(6, 36.315300810706674)	(7, 36.286992727941275)	(8, 36.30087838725875)	(9, 36.31051379017634)	(10, 36.33408735868987)	(15, 36.300142484946456)	(20, 36.27576336771095)	(25, 36.240047790168106)	(30, 36.208472017682695)	(35, 36.179736021385196)	(40, 36.14590252573079)	(45, 36.10345230887209)	(50, 36.07947371855607)	(55, 36.031402586989415)	(60, 35.982987650471976)	(65, 35.979738343180045)	(70, 35.94368607617847)	(75, 35.91132426267376)	(80, 35.886665569890575)	(85, 35.83426890243224)	(90, 35.81354579976586)	(95, 35.761789508032656)	(100, 35.71132457483625)	(105, 35.66491159676111)	(110, 35.65536721917515)	(115, 35.573050375357596)	(120, 35.490545419322444)	(125, 35.42639808723818)	(130, 35.361411301571046)	(135, 35.337917410343884)	(140, 35.286063954241556)	(145, 35.11101549576166)	(150, 36.01546143634185)
WT-S5-2_R1_001_trimmed_2U	(1, 32.26957117800044)	(2, 33.161649966734544)	(3, 33.37935727102276)	(4, 33.59870768734501)	(5, 33.54429346182537)	(6, 33.590900385072885)	(7, 33.463760811273964)	(8, 33.39919558073426)	(9, 33.49142154392049)	(10, 33.5795709763916)	(15, 33.485818834297696)	(20, 33.48858289147397)	(25, 33.41492510231649)	(30, 33.370950182456)	(35, 33.323896695631134)	(40, 33.2817120622568)	(45, 33.20688494183585)	(50, 33.124560623557144)	(55, 33.1328897017366)	(60, 33.11207627814723)	(65, 33.19870389178927)	(70, 33.20178360490324)	(75, 33.20737162997746)	(80, 33.22808945530977)	(85, 33.232546962612446)	(90, 33.256442317915074)	(95, 33.24618576226232)	(100, 33.18827964911198)	(105, 33.192001623818825)	(110, 33.22571091800021)	(115, 33.15861023626469)	(120, 33.08967595572555)	(125, 33.06363295406275)	(130, 33.03589359592241)	(135, 33.0527216631758)	(140, 33.039376197983636)	(145, 32.90588079330338)	(150, 35.232125763151735)
WT-S5-3_R1_001_trimmed_1P	(1, 36.5019072825496)	(2, 36.44087811391217)	(3, 36.578845560800715)	(4, 36.62968780635638)	(5, 36.64243203820278)	(6, 36.62740363737765)	(7, 36.59152259696777)	(8, 36.62201200711267)	(9, 36.63245967654091)	(10, 36.63731042999909)	(15, 36.621490039983364)	(20, 36.60375703242967)	(25, 36.575964957550056)	(30, 36.557071101065105)	(35, 36.54267843527018)	(40, 36.526022359507536)	(45, 36.51501539739612)	(50, 36.49628161989549)	(55, 36.4755888757939)	(60, 36.46606741467032)	(65, 36.45034843934842)	(70, 36.43134722868225)	(75, 36.42010027061252)	(80, 36.41884600153867)	(85, 36.40765270694849)	(90, 36.37802538950454)	(95, 36.36346139431207)	(100, 36.344405593969476)	(105, 36.29653605426072)	(110, 36.2985912849147)	(115, 36.23157518817874)	(120, 36.25692770378593)	(125, 36.223653284383566)	(130, 36.162087207773915)	(135, 36.15965363873189)	(140, 36.08777251321567)	(145, 36.05728089830479)	(150, 36.4402662109401)
WT-S5-3_R1_001_trimmed_1U	(1, 35.71771161436643)	(2, 35.74652984349692)	(3, 36.03117746914046)	(4, 36.156401405678885)	(5, 36.19943815794728)	(6, 36.2046706979438)	(7, 36.1724755108471)	(8, 36.20820603470173)	(9, 36.222021899894536)	(10, 36.23293218535554)	(15, 36.20766560062975)	(20, 36.181829791788935)	(25, 36.12939070806392)	(30, 36.10016532464129)	(35, 36.08022650851605)	(40, 36.0578089300808)	(45, 36.03606399174283)	(50, 36.0100308817646)	(55, 36.00327246748796)	(60, 36.00631729696907)	(65, 36.00225407872183)	(70, 35.98971150139508)	(75, 35.98492370617613)	(80, 35.985550736602775)	(85, 35.98147916109754)	(90, 35.94731731138065)	(95, 35.92752304123751)	(100, 35.89699495627383)	(105, 35.830517964296575)	(110, 35.817474222955084)	(115, 35.71261559294211)	(120, 35.69001998756109)	(125, 35.562056357570285)	(130, 35.31104250515457)	(135, 34.93251747459241)	(140, 34.164502947793075)	(145, 33.866837177158)	(150, 35.48541795881274)
WT-S5-3_R1_001_trimmed_2P	(1, 36.20291042496426)	(2, 36.34149120186831)	(3, 36.425716967732036)	(4, 36.420066333948)	(5, 36.41041407158857)	(6, 36.34532837531207)	(7, 36.32757864629753)	(8, 36.34091146969247)	(9, 36.359395364756836)	(10, 36.371573468163625)	(15, 36.3408137842157)	(20, 36.31535484208289)	(25, 36.28012610324607)	(30, 36.25207797797163)	(35, 36.22203716192173)	(40, 36.190779958840224)	(45, 36.152365951155325)	(50, 36.12638707929509)	(55, 36.08221364909219)	(60, 36.03500076524631)	(65, 36.0346378958845)	(70, 35.99663342707042)	(75, 35.967751916400104)	(80, 35.94219402127405)	(85, 35.89056938517222)	(90, 35.87359075877025)	(95, 35.82152477290068)	(100, 35.77327091769303)	(105, 35.73060084794659)	(110, 35.72155477992266)	(115, 35.63915687501559)	(120, 35.56501951456552)	(125, 35.496906539979406)	(130, 35.43646394508224)	(135, 35.410396988349994)	(140, 35.36406777933778)	(145, 35.190583307055995)	(150, 36.041050987997444)
WT-S5-3_R1_001_trimmed_2U	(1, 32.20170236720274)	(2, 33.33446565663428)	(3, 33.614754496132306)	(4, 33.81234167693846)	(5, 33.70106664854949)	(6, 33.6542903729873)	(7, 33.60486446090088)	(8, 33.64339580522745)	(9, 33.60235070317277)	(10, 33.69879650209156)	(15, 33.630011743810236)	(20, 33.585503673580305)	(25, 33.513051158366736)	(30, 33.45895198625683)	(35, 33.43170052313336)	(40, 33.37833315539682)	(45, 33.29118049556938)	(50, 33.21559284645378)	(55, 33.206340331306436)	(60, 33.18824040272692)	(65, 33.268192442892776)	(70, 33.2577661030801)	(75, 33.281585504494856)	(80, 33.305310657006416)	(85, 33.29535349549833)	(90, 33.3126121683913)	(95, 33.28095263805433)	(100, 33.26716657036582)	(105, 33.25549448261661)	(110, 33.289671346479)	(115, 33.214418574220474)	(120, 33.15786671872654)	(125, 33.13701901728693)	(130, 33.08549481540028)	(135, 33.095403476501104)	(140, 33.09469547435685)	(145, 32.961052225904496)	(150, 35.218121402717614)
WT-WYS-2_R1_001_trimmed_1P	(1, 36.52197544515507)	(2, 36.460506980482904)	(3, 36.59306065965793)	(4, 36.63951237978864)	(5, 36.651919383044905)	(6, 36.636497837643695)	(7, 36.60152013905476)	(8, 36.63217847785443)	(9, 36.64207145471851)	(10, 36.64137924418835)	(15, 36.62534387271255)	(20, 36.606062197615)	(25, 36.57804268555638)	(30, 36.55833517988172)	(35, 36.543876380028834)	(40, 36.52826972223655)	(45, 36.51152088792046)	(50, 36.4949703303666)	(55, 36.474457669554134)	(60, 36.46139669791462)	(65, 36.444377790182465)	(70, 36.42469038952248)	(75, 36.41106565373116)	(80, 36.408627499810734)	(85, 36.40104243314816)	(90, 36.366735121666075)	(95, 36.349827365947775)	(100, 36.329079192643704)	(105, 36.279066358147524)	(110, 36.283017683796075)	(115, 36.21235853727245)	(120, 36.23699447421578)	(125, 36.201775250359276)	(130, 36.134737515650095)	(135, 36.13002315277625)	(140, 36.060220291987584)	(145, 36.03141417529305)	(150, 36.41659405908599)
WT-WYS-2_R1_001_trimmed_1U	(1, 35.781856954884375)	(2, 35.80174322055687)	(3, 36.07390069420288)	(4, 36.20021476428863)	(5, 36.243837323613484)	(6, 36.247796246162224)	(7, 36.21359004219664)	(8, 36.24802613469653)	(9, 36.26341354224958)	(10, 36.265591736112164)	(15, 36.24104423841861)	(20, 36.21399742887824)	(25, 36.16283240823364)	(30, 36.13460524206355)	(35, 36.111866180674234)	(40, 36.09000807634719)	(45, 36.064002540873275)	(50, 36.038944876759686)	(55, 36.030499728672034)	(60, 36.027292954980524)	(65, 36.022778893270015)	(70, 36.00879379006633)	(75, 36.00463235342743)	(80, 36.0093594760843)	(85, 36.01030461368134)	(90, 35.97707453687317)	(95, 35.95757995906136)	(100, 35.9331778204383)	(105, 35.87840120639911)	(110, 35.87277000996762)	(115, 35.777380480301964)	(120, 35.77423168649098)	(125, 35.67224915939621)	(130, 35.48583834620662)	(135, 35.2347182031322)	(140, 34.29360910845678)	(145, 33.845059421460824)	(150, 35.47198534794009)
WT-WYS-2_R1_001_trimmed_2P	(1, 36.190989105302656)	(2, 36.27388419144526)	(3, 36.35925949107766)	(4, 36.35884112265832)	(5, 36.352722100287906)	(6, 36.28863753453699)	(7, 36.26529990109991)	(8, 36.28028235575445)	(9, 36.29249734624364)	(10, 36.30844785687411)	(15, 36.27433766592502)	(20, 36.248204680627865)	(25, 36.21104475667615)	(30, 36.17718979484207)	(35, 36.14577970724493)	(40, 36.10970432948776)	(45, 36.065162582557406)	(50, 36.037581416064725)	(55, 35.98830661591994)	(60, 35.93361147031912)	(65, 35.93315751654453)	(70, 35.89161487435033)	(75, 35.861268231022464)	(80, 35.83244939941231)	(85, 35.780411078978695)	(90, 35.755114749126584)	(95, 35.7015723253415)	(100, 35.64658014552309)	(105, 35.59814692225824)	(110, 35.58962133605919)	(115, 35.5016214491683)	(120, 35.41298102932514)	(125, 35.34509539506749)	(130, 35.27760608433382)	(135, 35.25264647595414)	(140, 35.198614185447624)	(145, 35.01731173767165)	(150, 35.97555802766583)
WT-WYS-2_R1_001_trimmed_2U	(1, 32.42692565013299)	(2, 33.35995148139486)	(3, 33.68658177723868)	(4, 33.63032847965972)	(5, 33.67082954848325)	(6, 33.71892932710352)	(7, 33.57026766822412)	(8, 33.54306570137125)	(9, 33.59362404608179)	(10, 33.69436215983943)	(15, 33.607615027713265)	(20, 33.59420278818801)	(25, 33.511000995392905)	(30, 33.47078603403917)	(35, 33.43308185610861)	(40, 33.36623061567499)	(45, 33.273553552682394)	(50, 33.199610071110506)	(55, 33.19213685718687)	(60, 33.16983083814722)	(65, 33.246256745599645)	(70, 33.233950685946795)	(75, 33.25547568819726)	(80, 33.26786060821844)	(85, 33.279670289698466)	(90, 33.28395090899831)	(95, 33.267506432846815)	(100, 33.24597273398636)	(105, 33.228173097987806)	(110, 33.271788113921225)	(115, 33.202695949053556)	(120, 33.139921265673976)	(125, 33.10436399492882)	(130, 33.07170050755364)	(135, 33.076323088623504)	(140, 33.09543501338007)	(145, 32.91259142794521)	(150, 35.254967830097364)
WT-WYS-3_R1_001_trimmed_1P	(1, 36.52398967027412)	(2, 36.465255022134826)	(3, 36.595622473629135)	(4, 36.642123573603776)	(5, 36.656117383097246)	(6, 36.64258163610765)	(7, 36.60881441347803)	(8, 36.63883104114692)	(9, 36.64601616794071)	(10, 36.6462964293195)	(15, 36.6298594601775)	(20, 36.6107047125054)	(25, 36.58314592330619)	(30, 36.56402285482042)	(35, 36.550413047452366)	(40, 36.53570238055083)	(45, 36.51794700341756)	(50, 36.502193908550296)	(55, 36.482489934995144)	(60, 36.470697034341526)	(65, 36.45394563521599)	(70, 36.433918462266895)	(75, 36.42211772498412)	(80, 36.419472371783066)	(85, 36.41201687671639)	(90, 36.37875221270715)	(95, 36.36164684928029)	(100, 36.34190206711212)	(105, 36.29338038666184)	(110, 36.296051561395416)	(115, 36.22734982081918)	(120, 36.25098880955676)	(125, 36.21449086506202)	(130, 36.14576626210341)	(135, 36.142829206854074)	(140, 36.072410723876224)	(145, 36.0431473124272)	(150, 36.42273911558608)
WT-WYS-3_R1_001_trimmed_1U	(1, 35.872112888887216)	(2, 35.87984411620428)	(3, 36.12890202851918)	(4, 36.24765801543552)	(5, 36.28060712108654)	(6, 36.29018556073247)	(7, 36.25742377625707)	(8, 36.28845017726598)	(9, 36.29972014592257)	(10, 36.2998362975813)	(15, 36.27115278955061)	(20, 36.24369344732986)	(25, 36.193678129594936)	(30, 36.16664499003564)	(35, 36.1438619737387)	(40, 36.122200065280495)	(45, 36.09287603159776)	(50, 36.07002202948821)	(55, 36.0599294333354)	(60, 36.05655625783445)	(65, 36.050810017719606)	(70, 36.03622796404547)	(75, 36.0273457123574)	(80, 36.03116482300037)	(85, 36.02587174709373)	(90, 35.988709616683686)	(95, 35.96953516115679)	(100, 35.94199763898656)	(105, 35.88097412812536)	(110, 35.87278768130041)	(115, 35.77558582167264)	(120, 35.77721824810176)	(125, 35.692550387123184)	(130, 35.52613962916022)	(135, 35.29102278441339)	(140, 34.27835925993374)	(145, 33.74100947559348)	(150, 35.41862052989014)
WT-WYS-3_R1_001_trimmed_2P	(1, 36.21311607845195)	(2, 36.34562590909791)	(3, 36.42305767964691)	(4, 36.40993033702157)	(5, 36.41005380568739)	(6, 36.350571838983534)	(7, 36.32979948522103)	(8, 36.3481980341623)	(9, 36.36324346147007)	(10, 36.37866792508929)	(15, 36.35077497929349)	(20, 36.32739319960407)	(25, 36.295135084714495)	(30, 36.26418313505473)	(35, 36.2357745358057)	(40, 36.20223415822062)	(45, 36.16157390692753)	(50, 36.136404306492416)	(55, 36.090200615511826)	(60, 36.03940764903518)	(65, 36.03722721590135)	(70, 35.99854258616828)	(75, 35.968760423409115)	(80, 35.94230302948692)	(85, 35.891314114836945)	(90, 35.86683953722799)	(95, 35.81509064900214)	(100, 35.76394751114996)	(105, 35.71598873164335)	(110, 35.7063191183794)	(115, 35.62062458210396)	(120, 35.53855283975745)	(125, 35.46985118424625)	(130, 35.4037664899925)	(135, 35.37880779656487)	(140, 35.32251411113659)	(145, 35.14415028646775)	(150, 36.02615740781812)
WT-WYS-3_R1_001_trimmed_2U	(1, 32.188066965454574)	(2, 33.24181798579988)	(3, 33.68704790360753)	(4, 33.71494504253364)	(5, 33.689501866140965)	(6, 33.73078285511867)	(7, 33.622587749695825)	(8, 33.584443520358136)	(9, 33.625472952507096)	(10, 33.717848727071114)	(15, 33.6395632152043)	(20, 33.6187322562594)	(25, 33.556924230056424)	(30, 33.509716767546095)	(35, 33.45401181803714)	(40, 33.4114586702398)	(45, 33.31950386832797)	(50, 33.249114249200616)	(55, 33.23962907157051)	(60, 33.19969337583167)	(65, 33.26794463520319)	(70, 33.27906258864245)	(75, 33.3139270100082)	(80, 33.313419042652754)	(85, 33.291785913786995)	(90, 33.29236635907618)	(95, 33.30087482048119)	(100, 33.263845656209014)	(105, 33.2441640319957)	(110, 33.27571287886652)	(115, 33.21783566125822)	(120, 33.13350381975348)	(125, 33.08861310029693)	(130, 33.071768767017474)	(135, 33.09198881968668)	(140, 33.05370836368606)	(145, 32.94506722948824)	(150, 35.24780327454327)
WT-male-gam-1_R1_001_trimmed_1P	(1, 36.52005942154442)	(2, 36.45622520544874)	(3, 36.588620709288094)	(4, 36.63705646242512)	(5, 36.649282285749265)	(6, 36.63457876039017)	(7, 36.603457444963155)	(8, 36.63516907843607)	(9, 36.642500615980836)	(10, 36.64131026591919)	(15, 36.62483543211344)	(20, 36.6046802438177)	(25, 36.57716651176313)	(30, 36.55836409464793)	(35, 36.54348035398809)	(40, 36.52825316002968)	(45, 36.510063776099585)	(50, 36.49518135242639)	(55, 36.47580012095112)	(60, 36.46359639438525)	(65, 36.44669476665864)	(70, 36.42727649920964)	(75, 36.41518779504203)	(80, 36.41310593268177)	(85, 36.40395977972373)	(90, 36.37089920799564)	(95, 36.3538296024088)	(100, 36.33325342462187)	(105, 36.28473511112346)	(110, 36.28718294481338)	(115, 36.21607954981839)	(120, 36.240106114619344)	(125, 36.20264765873635)	(130, 36.13394362825089)	(135, 36.13147273521829)	(140, 36.05905685860171)	(145, 36.02968510260577)	(150, 36.41529148585703)
WT-male-gam-1_R1_001_trimmed_1U	(1, 35.82070239506773)	(2, 35.82288322165985)	(3, 36.08923065572056)	(4, 36.21234202117167)	(5, 36.2544085289131)	(6, 36.26272938999966)	(7, 36.22031104751934)	(8, 36.259608609768016)	(9, 36.269330102388786)	(10, 36.26863045736381)	(15, 36.241536743406684)	(20, 36.21391241144298)	(25, 36.16212995994754)	(30, 36.13284127283686)	(35, 36.10924505228588)	(40, 36.08935218200039)	(45, 36.058234381083366)	(50, 36.03439426645676)	(55, 36.02570609857554)	(60, 36.02237509224777)	(65, 36.015000400342316)	(70, 36.00341669799079)	(75, 35.99412980903299)	(80, 35.996442366772456)	(85, 35.993673388177974)	(90, 35.95291427360858)	(95, 35.93218014480627)	(100, 35.9081698230098)	(105, 35.84625189236503)	(110, 35.83700134533162)	(115, 35.737235760017576)	(120, 35.736303535756164)	(125, 35.64573194499181)	(130, 35.4776728080299)	(135, 35.241799268068235)	(140, 34.26741947705812)	(145, 33.759500092056435)	(150, 35.42785960685539)
WT-male-gam-1_R1_001_trimmed_2P	(1, 36.112867127409345)	(2, 36.29980854031167)	(3, 36.39209346827058)	(4, 36.39065910761686)	(5, 36.38417176030863)	(6, 36.31821956416163)	(7, 36.29538218836844)	(8, 36.31394364588515)	(9, 36.32658711086115)	(10, 36.34459970447683)	(15, 36.31449516710317)	(20, 36.2909722625809)	(25, 36.25643456265902)	(30, 36.225342526928344)	(35, 36.19530715853144)	(40, 36.161634661334055)	(45, 36.11679220110929)	(50, 36.09203804500554)	(55, 36.04482499856598)	(60, 35.99223664164798)	(65, 35.99150216013754)	(70, 35.951252464757566)	(75, 35.92096407277387)	(80, 35.893283967621336)	(85, 35.842084536444204)	(90, 35.816504623084604)	(95, 35.76280992600571)	(100, 35.71033610849729)	(105, 35.662406664179386)	(110, 35.65511183984138)	(115, 35.567142002269186)	(120, 35.48417047657246)	(125, 35.413482201664934)	(130, 35.34841525214069)	(135, 35.324106340507896)	(140, 35.26968148453309)	(145, 35.09325654753325)	(150, 36.00573224898281)
WT-male-gam-1_R1_001_trimmed_2U	(1, 32.02714911998893)	(2, 33.288414299623874)	(3, 33.642880090151095)	(4, 33.61336351549719)	(5, 33.67334562366862)	(6, 33.69251755821023)	(7, 33.55405358652083)	(8, 33.53072995695088)	(9, 33.5577209171292)	(10, 33.69785545181809)	(15, 33.600265906181576)	(20, 33.604439348183874)	(25, 33.53072699145443)	(30, 33.474938095261635)	(35, 33.44801534150163)	(40, 33.40592110790947)	(45, 33.30953258833473)	(50, 33.22149117050337)	(55, 33.23371635792638)	(60, 33.21000572431798)	(65, 33.28454477375844)	(70, 33.27910254547856)	(75, 33.29967903402593)	(80, 33.31347246848394)	(85, 33.29391752688679)	(90, 33.32202751241549)	(95, 33.281113158999794)	(100, 33.27632613394733)	(105, 33.25364990024224)	(110, 33.277221893546404)	(115, 33.22111736618503)	(120, 33.14963558296336)	(125, 33.12016326121663)	(130, 33.07954469277493)	(135, 33.10890260134484)	(140, 33.10303344288698)	(145, 32.95516292457909)	(150, 35.22516154476231)
