Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37
RNAi-gam-1_R1_001	(1, 0.022382561065465517)	(2, 0.02040844698391514)	(3, 0.025255684846125684)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0002928732628027786)	(15, 0.0008434008517421787)	(20, 0.0)	(25, 1.2975397719110443e-05)	(30, 9.546185464774111e-05)	(35, 0.0011511031405096552)	(40, 0.0006932569638496152)	(45, 0.000422627239993883)	(50, 1.8536282455872063e-05)	(55, 9.453504052494752e-05)	(60, 0.0006598916554290455)	(65, 0.0008943756284958271)	(70, 0.00046711431788797595)	(75, 7.507194394628186e-05)	(80, 5.560884736761619e-06)	(85, 4.541389201688655e-05)	(90, 0.00022706946008443275)	(95, 7.229150157790104e-05)	(100, 9.268141227936031e-07)	(105, 0.00020111866464621187)	(110, 5.560884736761619e-06)	(115, 0.0006200386481489205)	(120, 7.136468745510744e-05)	(125, 1.3902211841904048e-05)	(130, 0.0006357944882364117)	(135, 0.0006673061684113943)	(140, 0.0003948228163100749)	(145, 4.541389201688655e-05)	(150, 0.0)
RNAi-gam-1_R2_001	(1, 0.0003290190135917291)	(2, 0.008160598351197675)	(3, 0.0009360822640215391)	(4, 9.268141227936032e-06)	(5, 0.002340205660053848)	(6, 0.0009685207583193153)	(7, 7.877920043745626e-05)	(8, 0.002386546366193528)	(9, 0.0008573030635840829)	(10, 0.0021020144304958917)	(15, 0.0008026210303392603)	(20, 0.00015385114438373813)	(25, 9.268141227936032e-06)	(30, 0.0008749125319171614)	(35, 6.209654622717141e-05)	(40, 0.0)	(45, 1.9463096578665665e-05)	(50, 2.2243538947046476e-05)	(55, 0.00021780131885649673)	(60, 3.243849429777611e-05)	(65, 1.6682654210284856e-05)	(70, 2.687760956101449e-05)	(75, 4.634070613968016e-06)	(80, 0.0011835416348074312)	(85, 7.321831570069465e-05)	(90, 0.0)	(95, 5.560884736761619e-06)	(100, 0.0001177053935947876)	(105, 0.0009573989888457921)	(110, 0.00023077671657560717)	(115, 0.0007952065173569115)	(120, 0.0001186322077175812)	(125, 1.8536282455872062e-06)	(130, 0.0005523812171849875)	(135, 0.00010936406648964518)	(140, 1.8536282455872062e-06)	(145, 0.0)	(150, 9.268141227936032e-06)
RNAi-gam-2_R1_001	(1, 0.022565443437334524)	(2, 0.02039896612781697)	(3, 0.02530396812633143)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.00033917135407428376)	(15, 0.00083251150545506)	(20, 0.0)	(25, 8.925561949323256e-06)	(30, 8.195288698924081e-05)	(35, 0.0010653875308601305)	(40, 0.000641017630905943)	(45, 0.00036675945464491924)	(50, 1.460546500798351e-05)	(55, 7.87072280985778e-05)	(60, 0.0006166751892259704)	(65, 0.0008365685790683888)	(70, 0.0004381639502395053)	(75, 7.465015448524904e-05)	(80, 1.6228294453315009e-06)	(85, 4.1382150855953276e-05)	(90, 0.00019717377760777735)	(95, 6.815883670392305e-05)	(100, 8.114147226657504e-07)	(105, 0.0001622829445331501)	(110, 4.868488335994503e-06)	(115, 0.0005485163525220473)	(120, 7.789581337591205e-05)	(125, 1.0548391394654757e-05)	(130, 0.0005874642592100034)	(135, 0.0005890870886553349)	(140, 0.00039597038466088625)	(145, 4.381639502395053e-05)	(150, 0.0)
RNAi-gam-2_R2_001	(1, 0.0003326800362929577)	(2, 0.007757124748684575)	(3, 0.0008073576490524218)	(4, 1.217122083998626e-05)	(5, 0.002134020720610924)	(6, 0.0010183254769455168)	(7, 6.491317781326004e-05)	(8, 0.002409901726317279)	(9, 0.0007627298393058055)	(10, 0.002078844519469653)	(15, 0.0007927521840444382)	(20, 0.00015011172369316383)	(25, 5.679903058660254e-06)	(30, 0.000757861350969811)	(35, 5.030771280527653e-05)	(40, 8.114147226657504e-07)	(45, 2.434244167997252e-05)	(50, 2.434244167997252e-05)	(55, 0.00020285368066643762)	(60, 3.6513662519958776e-05)	(65, 2.5153856402638266e-05)	(70, 2.8399515293301264e-05)	(75, 4.868488335994503e-06)	(80, 0.0010783701664227824)	(85, 6.815883670392305e-05)	(90, 0.0)	(95, 8.925561949323256e-06)	(100, 0.00012414645256785984)	(105, 0.0008511740440763722)	(110, 0.00021745914567442115)	(115, 0.0007408216417938302)	(120, 0.00011035240228254207)	(125, 4.0570736133287525e-06)	(130, 0.0004941515661034421)	(135, 0.00011603230534120233)	(140, 2.4342441679972514e-06)	(145, 0.0)	(150, 2.434244167997252e-05)
RNAi-gam-3_R1_001	(1, 0.022558014712216724)	(2, 0.02048006834198093)	(3, 0.02563394561704261)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0003150779744920143)	(15, 0.0008668208529011073)	(20, 0.0)	(25, 9.979845345900905e-06)	(30, 8.482868544015768e-05)	(35, 0.0011633648288935912)	(40, 0.0006800551757135331)	(45, 0.00041273788966261597)	(50, 2.2098228980209147e-05)	(55, 9.195714640151548e-05)	(60, 0.0006650854076946818)	(65, 0.0009046016959963036)	(70, 0.0004875867297568728)	(75, 7.983876276720724e-05)	(80, 1.0692691442036684e-05)	(85, 4.205791967201096e-05)	(90, 0.00022454652028277037)	(95, 7.342314790198523e-05)	(100, 7.12846096135779e-07)	(105, 0.00018676567718757406)	(110, 4.277076576814674e-06)	(115, 0.0006073448739076836)	(120, 6.914607132517056e-05)	(125, 1.283122973044402e-05)	(130, 0.0006365715638492505)	(135, 0.0006679367920792249)	(140, 0.00043341042645055365)	(145, 5.203776501791186e-05)	(150, 0.0)
RNAi-gam-3_R2_001	(1, 0.00039919381383603616)	(2, 0.008072982038737696)	(3, 0.0008126445495947879)	(4, 1.425692192271558e-05)	(5, 0.0023880344220548596)	(6, 0.0011084756794911361)	(7, 6.41561486522201e-05)	(8, 0.002498525566955905)	(9, 0.0008946218506504025)	(10, 0.0021884375151368413)	(15, 0.0008625437763242925)	(20, 0.00016751883259190806)	(25, 2.138538288407337e-06)	(30, 0.0008532767770745274)	(35, 6.059191817154121e-05)	(40, 1.425692192271558e-06)	(45, 3.207807432611005e-05)	(50, 2.3523921172480703e-05)	(55, 0.00020601252178324012)	(60, 3.7780843095196285e-05)	(65, 2.3523921172480703e-05)	(70, 2.6375305557023823e-05)	(75, 4.277076576814674e-06)	(80, 0.0012089869790462811)	(85, 9.124430030537971e-05)	(90, 0.0)	(95, 7.841307057493569e-06)	(100, 0.00014185637313102)	(105, 0.0009487981539567217)	(110, 0.00024450621097457214)	(115, 0.0008247629332290963)	(120, 0.0001254609129198971)	(125, 4.989922672950453e-06)	(130, 0.0005659998003318085)	(135, 0.00011690675976626776)	(140, 2.851384384543116e-06)	(145, 0.0)	(150, 2.1385382884073367e-05)
WT-S5-1_R1_001	(1, 0.021792676632492965)	(2, 0.020169042969486312)	(3, 0.02687349331936866)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.00032129953753429766)	(15, 0.0008687939494927409)	(20, 0.0)	(25, 1.2851981501371905e-05)	(30, 7.368469394119893e-05)	(35, 0.0011078408054182583)	(40, 0.000681155019572711)	(45, 0.0004035522191430778)	(50, 1.2851981501371905e-05)	(55, 9.253426680987772e-05)	(60, 0.0006545942578032091)	(65, 0.000944192240967456)	(70, 0.00047638011431751866)	(75, 8.996387050960334e-05)	(80, 5.140792600548762e-06)	(85, 5.569191983927826e-05)	(90, 0.00018249813731948108)	(95, 7.28278951744408e-05)	(100, 1.7135975335162541e-06)	(105, 0.0001936365212873367)	(110, 6.8543901340650165e-06)	(115, 0.0006006159354974471)	(120, 5.826231613955264e-05)	(125, 1.456557903488816e-05)	(130, 0.0006794414220391947)	(135, 0.0006545942578032091)	(140, 0.0004361105722798867)	(145, 5.05511272387295e-05)	(150, 0.0)
WT-S5-1_R2_001	(1, 0.0003427195067032508)	(2, 0.00761694103647975)	(3, 0.0009124906865974053)	(4, 1.2851981501371905e-05)	(5, 0.0022962206949117808)	(6, 0.0011224063844531465)	(7, 6.854390134065017e-05)	(8, 0.002596100263277125)	(9, 0.000869650748259499)	(10, 0.0022148248120697584)	(15, 0.0007771164814496212)	(20, 0.00015679417431673726)	(25, 5.997591367306889e-06)	(30, 0.000808818035819672)	(35, 7.111429764092455e-05)	(40, 8.567987667581271e-07)	(45, 2.7417560536260066e-05)	(50, 2.8274359303018193e-05)	(55, 0.00021762688675656426)	(60, 5.312152353900388e-05)	(65, 2.913115806977632e-05)	(70, 3.084475560329258e-05)	(75, 5.997591367306889e-06)	(80, 0.001153251140056439)	(85, 8.910707174284521e-05)	(90, 8.567987667581271e-07)	(95, 1.456557903488816e-05)	(100, 0.00012166542487965405)	(105, 0.000897068308795759)	(110, 0.00024247405099254998)	(115, 0.0007548397135139099)	(120, 0.00012594941871344468)	(125, 8.567987667581271e-06)	(130, 0.0005483512107252014)	(135, 9.339106557663585e-05)	(140, 5.997591367306889e-06)	(145, 0.0)	(150, 1.2851981501371905e-05)
WT-S5-2_R1_001	(1, 0.021713393343383087)	(2, 0.02013069357724062)	(3, 0.026956573603140764)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0003157602981712801)	(15, 0.0009238912427974491)	(20, 0.0)	(25, 7.016895514917335e-06)	(30, 9.043998663671232e-05)	(35, 0.001050195362065961)	(40, 0.0007632823010115633)	(45, 0.0003477261555170146)	(50, 1.403379102983467e-05)	(55, 9.901619226605574e-05)	(60, 0.0006377578368002645)	(65, 0.0009753484765735096)	(70, 0.00047558958489995275)	(75, 6.938930009196032e-05)	(80, 3.118620228852149e-06)	(85, 4.366068320393008e-05)	(90, 0.00016450721707195084)	(95, 7.718585066409068e-05)	(100, 7.796550572130372e-07)	(105, 0.00016060894178588568)	(110, 5.45758540049126e-06)	(115, 0.0005418602647630609)	(120, 6.081309446261691e-05)	(125, 8.57620562934341e-06)	(130, 0.0006424357671435427)	(135, 0.0005901988783102691)	(140, 0.0004038613196363533)	(145, 3.2745512402947566e-05)	(150, 0.0)
WT-S5-2_R2_001	(1, 0.00035474305103193196)	(2, 0.007402824768237788)	(3, 0.0007367740290663203)	(4, 3.898275286065186e-06)	(5, 0.002116763480333396)	(6, 0.0011421946588170996)	(7, 0.00010525343272376004)	(8, 0.002557268587658762)	(9, 0.0009862636473744921)	(10, 0.0021822545051392913)	(15, 0.0007422316144668114)	(20, 0.00014969377098490315)	(25, 2.3389651716391117e-06)	(30, 0.0007819940223846763)	(35, 7.484688549245157e-05)	(40, 3.118620228852149e-06)	(45, 2.494896183081719e-05)	(50, 2.027103148753897e-05)	(55, 0.00020660859016145486)	(60, 4.5999648375569195e-05)	(65, 2.027103148753897e-05)	(70, 1.8711721373112894e-05)	(75, 2.3389651716391117e-06)	(80, 0.001046297086779896)	(85, 8.420274617900802e-05)	(90, 0.0)	(95, 9.355860686556447e-06)	(100, 0.00011227032823867736)	(105, 0.0008092819493871327)	(110, 0.00020348996993260272)	(115, 0.0007281978234369768)	(120, 0.00011538894846752952)	(125, 6.237240457704298e-06)	(130, 0.00048416579052929616)	(135, 0.00010057550238048181)	(140, 3.118620228852149e-06)	(145, 0.0)	(150, 3.898275286065186e-06)
WT-S5-3_R1_001	(1, 0.022042510151888177)	(2, 0.019658862671258222)	(3, 0.02651496370003881)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.00031560489290570866)	(15, 0.0009293733556881264)	(20, 0.0)	(25, 8.30539191857128e-06)	(30, 8.222337999385567e-05)	(35, 0.0010938201156758375)	(40, 0.0007292134104505583)	(45, 0.0003862007242135645)	(50, 1.7441323028999686e-05)	(55, 9.385092867985546e-05)	(60, 0.0006478205696485599)	(65, 0.0009725613936646969)	(70, 0.0005008151326898482)	(75, 8.139284080199854e-05)	(80, 1.661078383714256e-06)	(85, 4.817127312771342e-05)	(90, 0.00022092342503399605)	(95, 7.225690969157014e-05)	(100, 8.30539191857128e-07)	(105, 0.00017524376948185402)	(110, 3.322156767428512e-06)	(115, 0.0006071241492475605)	(120, 6.976529211599874e-05)	(125, 1.2458087877856921e-05)	(130, 0.0006793810589391307)	(135, 0.0006337014033869887)	(140, 0.0004401857716842778)	(145, 4.235749878471353e-05)	(150, 0.0)
WT-S5-3_R2_001	(1, 0.0004401857716842778)	(2, 0.007670029436800577)	(3, 0.0008056230161014141)	(4, 8.30539191857128e-06)	(5, 0.0023047462574035302)	(6, 0.0011336859968849797)	(7, 5.813774342999896e-05)	(8, 0.0026784888937392377)	(9, 0.0008845242393278413)	(10, 0.002166876751555247)	(15, 0.0007740625268108434)	(20, 0.00017026053433071123)	(25, 4.983235151142768e-06)	(30, 0.0008064535552932713)	(35, 7.474852726714151e-05)	(40, 1.661078383714256e-06)	(45, 3.986588120914215e-05)	(50, 2.5746714947570968e-05)	(55, 0.00023005935614442446)	(60, 4.7340733935856294e-05)	(65, 3.405210686614225e-05)	(70, 2.5746714947570968e-05)	(75, 5.813774342999896e-06)	(80, 0.0011378386928442654)	(85, 0.00010630901655771238)	(90, 8.30539191857128e-07)	(95, 1.4949705453428304e-05)	(100, 0.00013870004504014038)	(105, 0.000895321248821984)	(110, 0.00022092342503399605)	(115, 0.0007890122322642716)	(120, 0.00014119166261571177)	(125, 9.966470302285537e-06)	(130, 0.0005298840044048477)	(135, 0.00011959764362742643)	(140, 4.15269595928564e-06)	(145, 0.0)	(150, 0.0)
WT-WYS-2_R1_001	(1, 0.022004306841759157)	(2, 0.020601095160238808)	(3, 0.02702399784126728)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0003054309338325049)	(15, 0.0008844217475323837)	(20, 0.0)	(25, 3.541228218347883e-06)	(30, 8.76453984041101e-05)	(35, 0.0010968954406332565)	(40, 0.0007286077059250768)	(45, 0.0004196355438742241)	(50, 1.50502199279785e-05)	(55, 9.384254778621889e-05)	(60, 0.0006489300710122495)	(65, 0.0009118662662245797)	(70, 0.0004762951953677902)	(75, 8.853070545869707e-05)	(80, 1.7706141091739415e-06)	(85, 3.806820334723974e-05)	(90, 0.00018857040262702473)	(95, 7.702171374906645e-05)	(100, 8.853070545869707e-07)	(105, 0.00020273531550041627)	(110, 3.541228218347883e-06)	(115, 0.0005966969547916181)	(120, 6.90539502577837e-05)	(125, 7.082456436695766e-06)	(130, 0.0006436182286847277)	(135, 0.0006754892826498586)	(140, 0.00044265352729348534)	(145, 3.452697512889185e-05)	(150, 0.0)
WT-WYS-2_R2_001	(1, 0.0003187105396513094)	(2, 0.007790702080365341)	(3, 0.0009251458720433843)	(4, 4.426535272934853e-06)	(5, 0.002447874005932974)	(6, 0.0008764539840411009)	(7, 6.63980290940228e-05)	(8, 0.002496565893935257)	(9, 0.0008631743782222963)	(10, 0.0021636904414105563)	(15, 0.0008109412620016651)	(20, 0.00016643772626235046)	(25, 4.426535272934853e-06)	(30, 0.0008729127558227531)	(35, 6.728333614860976e-05)	(40, 1.7706141091739415e-06)	(45, 2.7444518692196087e-05)	(50, 2.6559211637609118e-05)	(55, 0.00023017983419261237)	(60, 4.6921273893109446e-05)	(65, 2.0362062255500325e-05)	(70, 1.9476755200913352e-05)	(75, 3.541228218347883e-06)	(80, 0.0012004763660199323)	(85, 8.587478429493615e-05)	(90, 8.853070545869707e-07)	(95, 9.738377600456676e-06)	(100, 0.00013102544407887166)	(105, 0.0009711818388819069)	(110, 0.0002611655811031563)	(115, 0.0007914645068007516)	(120, 0.00012394298764217587)	(125, 7.967763491282735e-06)	(130, 0.000571908357263183)	(135, 0.0001053515394958495)	(140, 4.426535272934853e-06)	(145, 0.0)	(150, 4.426535272934853e-06)
WT-WYS-3_R1_001	(1, 0.02234369259809663)	(2, 0.020407618861896137)	(3, 0.026469894995157405)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.00036005715184543087)	(15, 0.0008453896630920702)	(20, 0.0)	(25, 9.636566107785255e-06)	(30, 6.745596275449678e-05)	(35, 0.0011160895655744013)	(40, 0.0006579146497224296)	(45, 0.0004257610116712394)	(50, 1.664497782253817e-05)	(55, 9.286145522047609e-05)	(60, 0.000668427267294559)	(65, 0.0009014569568100934)	(70, 0.000483580408317951)	(75, 8.05967347196585e-05)	(80, 1.7521029286882282e-06)	(85, 3.854626443114102e-05)	(90, 0.00019448342508439332)	(95, 7.096016861187323e-05)	(100, 8.760514643441141e-07)	(105, 0.00019097921922701689)	(110, 7.884463179097027e-06)	(115, 0.00058345027525318)	(120, 7.44643744692497e-05)	(125, 1.4016823429505826e-05)	(130, 0.0006841961936527531)	(135, 0.0006596667526511179)	(140, 0.00044503414388681)	(145, 5.343913932499096e-05)	(150, 0.0)
WT-WYS-3_R2_001	(1, 0.00037232187234624846)	(2, 0.007770576488732291)	(3, 0.0008410094057703496)	(4, 1.3140771965161712e-05)	(5, 0.0023083956085467403)	(6, 0.0010644025291780986)	(7, 4.8182830538926276e-05)	(8, 0.002487986158737284)	(9, 0.000836629148448629)	(10, 0.0021314332127492295)	(15, 0.0008112236559826496)	(20, 0.0001804666016548875)	(25, 1.1388669036473483e-05)	(30, 0.0008383812513773171)	(35, 5.519124225367919e-05)	(40, 1.7521029286882282e-06)	(45, 3.328995564507634e-05)	(50, 2.7157595394667533e-05)	(55, 0.000230401535122502)	(60, 3.854626443114102e-05)	(65, 2.365338953729108e-05)	(70, 2.803364685901165e-05)	(75, 0.0)	(80, 0.0011993144546870922)	(85, 7.534042593359381e-05)	(90, 0.0)	(95, 5.256308786064684e-06)	(100, 0.00013841613136637002)	(105, 0.0009382511183125463)	(110, 0.0002426662556233196)	(115, 0.0007735534430158527)	(120, 0.0001235232564725201)	(125, 6.132360250408798e-06)	(130, 0.0005694334518236741)	(135, 8.67290949700673e-05)	(140, 4.38025732172057e-06)	(145, 0.0)	(150, 0.0)
WT-male-gam-1_R1_001	(1, 0.02207879276653843)	(2, 0.0199124931372792)	(3, 0.026793924781087313)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.000321826470834289)	(15, 0.0008922992330883516)	(20, 0.0)	(25, 9.979115374706636e-06)	(30, 6.985380762294645e-05)	(35, 0.0010893867617388076)	(40, 0.0007342965729888299)	(45, 0.0004099753233108642)	(50, 1.3305487166275513e-05)	(55, 7.484336531029977e-05)	(60, 0.0006444845346164702)	(65, 0.0009039415343588427)	(70, 0.0004789975379859185)	(75, 7.401177236240754e-05)	(80, 1.6631858957844391e-06)	(85, 4.5737612134072075e-05)	(90, 0.0002004139004420249)	(95, 5.821150635245536e-05)	(100, 0.0)	(105, 0.00016798177547422836)	(110, 4.157964739461098e-06)	(115, 0.0005754623199414159)	(120, 6.902221467505423e-05)	(125, 5.821150635245537e-06)	(130, 0.000621199932075488)	(135, 0.0006253578968149491)	(140, 0.0003883539066656665)	(145, 4.407442623828764e-05)	(150, 0.0)
WT-male-gam-1_R2_001	(1, 0.00030768939072012123)	(2, 0.007654813085347881)	(3, 0.0007567495825819198)	(4, 8.315929478922197e-06)	(5, 0.0021912474176959983)	(6, 0.0010727549027809632)	(7, 5.821150635245536e-05)	(8, 0.002602885926902647)	(9, 0.0008606987010684472)	(10, 0.0021912474176959983)	(15, 0.0007891817075497164)	(20, 0.00013887602229800065)	(25, 3.3263717915688782e-06)	(30, 0.000776707813331333)	(35, 4.074805444671876e-05)	(40, 8.315929478922196e-07)	(45, 1.4968673062059953e-05)	(50, 2.162141664519771e-05)	(55, 0.00020623505107727049)	(60, 3.4926903811473224e-05)	(65, 1.7463451905736612e-05)	(70, 2.2453009593089926e-05)	(75, 8.315929478922196e-07)	(80, 0.0011276400373418497)	(85, 7.23485864666231e-05)	(90, 0.0)	(95, 3.3263717915688782e-06)	(100, 0.0001189177915485874)	(105, 0.0008922992330883516)	(110, 0.00021122460876462376)	(115, 0.0007966660440807463)	(120, 0.00011725460565280295)	(125, 4.157964739461098e-06)	(130, 0.0005147560347452839)	(135, 9.31384101639286e-05)	(140, 1.6631858957844391e-06)	(145, 0.0)	(150, 0.0)
WT-male-gam-2_R1_001	(1, 0.02174109792851725)	(2, 0.0198941413577619)	(3, 0.02691334429194232)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0003302250833367156)	(15, 0.0008823921412881075)	(20, 0.0)	(25, 1.1519479651280775e-05)	(30, 9.829955969092929e-05)	(35, 0.0011634674447793584)	(40, 0.0007357107670617988)	(45, 0.0004147012674461079)	(50, 1.9967098062220013e-05)	(55, 0.00010137142093127084)	(60, 0.0006650579585339434)	(65, 0.0009814596662891222)	(70, 0.0005037852434160126)	(75, 8.063635755896543e-05)	(80, 4.60779186051231e-06)	(85, 5.375757170597695e-05)	(90, 0.00019122336221126087)	(95, 8.294025348922159e-05)	(100, 2.303895930256155e-06)	(105, 0.00018815150097091935)	(110, 3.839826550426925e-06)	(115, 0.0006358752767506989)	(120, 7.065280852785543e-05)	(125, 1.6127271511793087e-05)	(130, 0.0006765774381852243)	(135, 0.0006458588257818088)	(140, 0.00041316533682593716)	(145, 5.14536757757208e-05)	(150, 0.0)
WT-male-gam-2_R2_001	(1, 0.0004339004001982426)	(2, 0.00789468338767776)	(3, 0.0009215583721024622)	(4, 1.53593062017077e-05)	(5, 0.002253978185100605)	(6, 0.0009522769845058774)	(7, 0.00011519479651280777)	(8, 0.0026609997994458596)	(9, 0.0009138787190016083)	(10, 0.0021426232151382243)	(15, 0.0008040596796593982)	(20, 0.00016895236821878472)	(25, 1.3055410271451545e-05)	(30, 0.0008524414941947773)	(35, 8.908397596990467e-05)	(40, 3.839826550426925e-06)	(45, 2.995064709333002e-05)	(50, 2.534285523281771e-05)	(55, 0.0002150302868239078)	(60, 5.682943294631849e-05)	(65, 2.8414716473159246e-05)	(70, 2.303895930256155e-05)	(75, 6.143722480683081e-06)	(80, 0.0011673072713297853)	(85, 9.676362907075853e-05)	(90, 0.0)	(95, 6.911687790768467e-06)	(100, 0.00012133851899349084)	(105, 0.0009015912740402422)	(110, 0.0002257818011651032)	(115, 0.0007848605469072635)	(120, 0.00013746579050528393)	(125, 6.143722480683081e-06)	(130, 0.0005437194395404527)	(135, 9.522769845058776e-05)	(140, 2.303895930256155e-06)	(145, 0.0)	(150, 0.0)
WT-male-gam-3_R1_001	(1, 0.022079584564289573)	(2, 0.020034581679259672)	(3, 0.02670680650379681)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0003273437192499703)	(15, 0.0008681413298270547)	(20, 0.0)	(25, 1.0744323388948698e-05)	(30, 9.096860469309897e-05)	(35, 0.0010837440858319585)	(40, 0.0006783249499556277)	(45, 0.00038679564200215304)	(50, 1.7907205648247827e-05)	(55, 9.956406340425793e-05)	(60, 0.0006317662152701834)	(65, 0.0009053883175754102)	(70, 0.0004655873468544435)	(75, 7.807541662636053e-05)	(80, 3.581441129649566e-06)	(85, 4.6558734685444355e-05)	(90, 0.0001962629739047962)	(95, 8.237314598194002e-05)	(100, 1.4325764518598262e-06)	(105, 0.00018265349761212784)	(110, 5.014017581509392e-06)	(115, 0.0005844911923588091)	(120, 7.59265519485708e-05)	(125, 1.9339782100107654e-05)	(130, 0.0006604177443073799)	(135, 0.0006246033330108842)	(140, 0.0004376521060431769)	(145, 4.1544717103934956e-05)	(150, 0.0)
WT-male-gam-3_R2_001	(1, 0.0004011214065207513)	(2, 0.007821867427154652)	(3, 0.0009061046058013401)	(4, 1.0744323388948698e-05)	(5, 0.00231002952862397)	(6, 0.0009132674880606393)	(7, 8.595458711158958e-05)	(8, 0.002467612938328551)	(9, 0.0007986613719118531)	(10, 0.002163906730534268)	(15, 0.0008222988833675403)	(20, 0.0001582996979305108)	(25, 7.162882259299132e-06)	(30, 0.0008330432067564889)	(35, 7.09125343670614e-05)	(40, 7.162882259299131e-07)	(45, 3.4381834844635834e-05)	(50, 2.3637511455687133e-05)	(55, 0.000222765638264203)	(60, 5.4437905170673395e-05)	(65, 2.5786376133476873e-05)	(70, 2.292122322975722e-05)	(75, 2.1488646777897396e-06)	(80, 0.0011560891966508797)	(85, 9.81314869523981e-05)	(90, 0.0)	(95, 1.0028035163018784e-05)	(100, 0.00012964816889331427)	(105, 0.0009118349116087794)	(110, 0.00023637511455687135)	(115, 0.0007886333367488344)	(120, 0.0001303644571192442)	(125, 8.595458711158958e-06)	(130, 0.0005450953399326638)	(135, 0.00010171292808204766)	(140, 2.8651529037196524e-06)	(145, 0.0)	(150, 1.7907205648247827e-05)
WT-mature-herm-1_R1_001	(1, 0.0)	(2, 0.04236636642885631)	(3, 0.01076531763250046)	(4, 0.05111912027115385)	(5, 0.00017847263799912577)	(6, 6.835122306349499e-05)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.005056471590630551)	(15, 0.010512418107165529)	(20, 0.023409534441212992)	(25, 0.00249254126771545)	(30, 0.009370952682005163)	(35, 0.021001293015275854)	(40, 0.016480239338642677)	(45, 0.0037023579159393112)	(50, 0.0028145514741479156)	(55, 0.004830153096486978)	(60, 0.00017087805765873744)	(65, 0.007288518752670682)	(70, 0.012253855379216572)	(75, 0.0009705873675016287)	(80, 0.00017467534782893162)	(85, 0.010291415819260229)	(90, 0.00019290234064586363)	(95, 0.0004587126525594552)	(100, 5.3921520416757154e-05)	(105, 0.0005156720051123677)	(110, 0.00012075382741217448)	(115, 0.004463334866046222)	(120, 0.004057024817835446)	(125, 0.0008278092571023281)	(130, 0.003152510299295196)	(135, 0.0001253105756164075)	(140, 5.012423024656299e-05)	(145, 0.0016784022552258212)	(150, 0.00024302657089242662)
WT-mature-herm-1_R2_001	(1, 0.043532134511105915)	(2, 0.03215925045137439)	(3, 3.797290170194166e-05)	(4, 0.00019745908885009664)	(5, 0.0005657962353589307)	(6, 7.214851323368915e-05)	(7, 3.797290170194166e-06)	(8, 1.5189160680776664e-05)	(9, 0.00041010733838096994)	(10, 0.007444967107682682)	(15, 0.0006865500627711051)	(20, 0.0057369459891293455)	(25, 0.011733626625899971)	(30, 0.002809994725943683)	(35, 0.0002354319905520383)	(40, 0.0036453985633863994)	(45, 0.0002498616931987761)	(50, 0.011104035915681779)	(55, 0.0006311096262862704)	(60, 0.005534170694040977)	(65, 0.013122675370156997)	(70, 0.00012986732382064048)	(75, 0.009708152049118403)	(80, 0.00018986450850970828)	(85, 0.0006478177030351247)	(90, 0.005819726914839578)	(95, 0.0027583515796290423)	(100, 0.0003964370937682709)	(105, 0.00040934788034693105)	(110, 0.0005293422497250667)	(115, 0.016073929290431905)	(120, 8.581875784638814e-05)	(125, 0.00018986450850970828)	(130, 7.366742930176682e-05)	(135, 0.0016487833918983068)	(140, 0.00565644343752123)	(145, 0.01305052685692331)	(150, 0.0)
