Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37
WT-S5-1_R1_001	(1, 36.301063364381434)	(2, 36.24270941361378)	(3, 36.396644578965656)	(4, 36.45822874676387)	(5, 36.480277606227624)	(6, 36.47829677315875)	(7, 36.44332721693254)	(8, 36.473664062226895)	(9, 36.48432777967797)	(10, 36.488687985762056)	(15, 36.46963943851578)	(20, 36.4480210690244)	(25, 36.403463771806386)	(30, 36.37765509942635)	(35, 36.36067817164626)	(40, 36.341800187330485)	(45, 36.32423565838816)	(50, 36.30594468404346)	(55, 36.279192779037075)	(60, 36.26013238226386)	(65, 36.23543622024252)	(70, 36.20982945249188)	(75, 36.190516651369954)	(80, 36.1809907883851)	(85, 36.16519377532269)	(90, 36.126831553019734)	(95, 36.10249360142681)	(100, 36.07470371898645)	(105, 36.01409062120653)	(110, 36.0035534529333)	(115, 35.91716038553203)	(120, 35.91809706364781)	(125, 35.853720794300436)	(130, 35.7454251144169)	(135, 35.69286531671738)	(140, 35.564588892529336)	(145, 35.456962458162515)	(150, 35.34041677433771)
WT-S5-1_R2_001	(1, 35.914112349623245)	(2, 36.048159116441695)	(3, 36.12488591724421)	(4, 36.13466653220638)	(5, 36.12674624156653)	(6, 36.06369502007993)	(7, 36.031480500288225)	(8, 36.04613184487967)	(9, 36.062141086996604)	(10, 36.078405595170125)	(15, 36.04401134504383)	(20, 36.01296983417174)	(25, 35.970238023838206)	(30, 35.93491583494354)	(35, 35.899620909385646)	(40, 35.861744080720044)	(45, 35.814228994207355)	(50, 35.78751547378573)	(55, 35.726919846132645)	(60, 35.66387871773553)	(65, 35.64476732429971)	(70, 35.59531730342809)	(75, 35.549631516554385)	(80, 35.51022609891296)	(85, 35.44056731388103)	(90, 35.40193983524788)	(95, 35.331855820988004)	(100, 35.26183249378478)	(105, 35.1965763949198)	(110, 35.16585722887974)	(115, 35.05509072984861)	(120, 34.943544852387284)	(125, 34.848447017963295)	(130, 34.744080805719854)	(135, 34.6917755800699)	(140, 34.59423426694697)	(145, 34.35304559403229)	(150, 34.20234121119815)
WT-S5-2_R1_001	(1, 36.30791307002043)	(2, 36.2491301973268)	(3, 36.40222751348121)	(4, 36.46355802602255)	(5, 36.48565009782722)	(6, 36.48392776184033)	(7, 36.4497040234489)	(8, 36.478808234872645)	(9, 36.490205076567975)	(10, 36.49452718013969)	(15, 36.47417311538856)	(20, 36.45396476037107)	(25, 36.40942004968743)	(30, 36.38254174565547)	(35, 36.364690256689734)	(40, 36.34638459526352)	(45, 36.330073455201216)	(50, 36.31140406909771)	(55, 36.283980474318746)	(60, 36.26491387735324)	(65, 36.24099743610434)	(70, 36.21494319628167)	(75, 36.19586456144208)	(80, 36.18683235895943)	(85, 36.17210760643168)	(90, 36.132899104449216)	(95, 36.11122586334128)	(100, 36.08429957154057)	(105, 36.02738664692579)	(110, 36.02218548227707)	(115, 35.94242885939974)	(120, 35.95547650373045)	(125, 35.90343427137532)	(130, 35.81730559788433)	(135, 35.789398180363065)	(140, 35.691644678444916)	(145, 35.62054933715676)	(150, 35.529994304619805)
WT-S5-2_R2_001	(1, 35.97043473955818)	(2, 36.07832746058161)	(3, 36.148040941246364)	(4, 36.143996246740556)	(5, 36.14379143135702)	(6, 36.09149302773974)	(7, 36.05649711897965)	(8, 36.065508177217154)	(9, 36.07560677629397)	(10, 36.100366063642454)	(15, 36.062313836889146)	(20, 36.03391441804402)	(25, 35.99292895744136)	(30, 35.95654155152136)	(35, 35.924271262265435)	(40, 35.886864129903)	(45, 35.84204048202953)	(50, 35.81607879505871)	(55, 35.756439635012285)	(60, 35.69469608461129)	(65, 35.67683352454374)	(70, 35.62889194253786)	(75, 35.58343308629962)	(80, 35.545343857117295)	(85, 35.47712290131477)	(90, 35.44054873682237)	(95, 35.37209917056397)	(100, 35.30572593487463)	(105, 35.240561242489484)	(110, 35.21223971898113)	(115, 35.10403944742727)	(120, 34.99677247755276)	(125, 34.90309749937335)	(130, 34.8035478281344)	(135, 34.74965478043549)	(140, 34.65626854750652)	(145, 34.420073139440916)	(150, 34.271082126134935)
WT-S5-3_R1_001	(1, 36.28538746854229)	(2, 36.229359876037044)	(3, 36.387896643716374)	(4, 36.45021112721527)	(5, 36.47297446233177)	(6, 36.46807577607036)	(7, 36.43290941782442)	(8, 36.46495012487572)	(9, 36.47623366422845)	(10, 36.483298147540474)	(15, 36.46416005785868)	(20, 36.44254958588901)	(25, 36.397169173607686)	(30, 36.370710877596714)	(35, 36.35337986678317)	(40, 36.33338809908764)	(45, 36.31993186090362)	(50, 36.29908364949884)	(55, 36.26974996866791)	(60, 36.25183233971777)	(65, 36.22764666470825)	(70, 36.20058628592092)	(75, 36.18056701076736)	(80, 36.17121842840225)	(85, 36.154211676699994)	(90, 36.11624970692348)	(95, 36.09557184741234)	(100, 36.067278848799596)	(105, 36.007703442028486)	(110, 35.99965133964726)	(115, 35.917305712589744)	(120, 35.9282694196051)	(125, 35.87332397813988)	(130, 35.78297696972959)	(135, 35.750594171890555)	(140, 35.6475615410854)	(145, 35.57252407753881)	(150, 35.47662966531513)
WT-S5-3_R2_001	(1, 35.978693762841694)	(2, 36.12893493896492)	(3, 36.21113942419216)	(4, 36.20856226107983)	(5, 36.19675203529858)	(6, 36.1336426012122)	(7, 36.11094408967963)	(8, 36.12279185583235)	(9, 36.14046074659992)	(10, 36.15173943560377)	(15, 36.11737847612835)	(20, 36.08733352983891)	(25, 36.045630587296685)	(30, 36.013555022515504)	(35, 35.980164232480874)	(40, 35.94397499877703)	(45, 35.903213929205336)	(50, 35.87531664099055)	(55, 35.81981584288392)	(60, 35.76052056037143)	(65, 35.745358220274106)	(70, 35.69685106048642)	(75, 35.654336623016015)	(80, 35.61584974416486)	(85, 35.54960965903791)	(90, 35.51831840563717)	(95, 35.45108694740386)	(100, 35.389668648914565)	(105, 35.33014628868163)	(110, 35.305372616840465)	(115, 35.199185440382195)	(120, 35.10358212383987)	(125, 35.011494197313354)	(130, 34.922186151905116)	(135, 34.870048605645124)	(140, 34.78957321996141)	(145, 34.562687727811706)	(150, 34.42133518975454)
WT-WYS-2_R1_001	(1, 36.29591861938844)	(2, 36.24065700053012)	(3, 36.395828707603975)	(4, 36.455973414583276)	(5, 36.47957171677682)	(6, 36.47427333111652)	(7, 36.440447696236276)	(8, 36.47175976732714)	(9, 36.483270618181585)	(10, 36.484338891645145)	(15, 36.46466719183081)	(20, 36.441456574449546)	(25, 36.39503930586261)	(30, 36.367539446626424)	(35, 36.348369450319936)	(40, 36.32923720350624)	(45, 36.309328940793854)	(50, 36.28956174290754)	(55, 36.259824057617195)	(60, 36.237354406828345)	(65, 36.21231977361636)	(70, 36.183624705591136)	(75, 36.16136700616421)	(80, 36.15099814829176)	(85, 36.136188935503256)	(90, 36.09321629042888)	(95, 36.06792177533102)	(100, 36.03870837773148)	(105, 35.97861500970828)	(110, 35.973772636858726)	(115, 35.890319539187054)	(120, 35.905462025816256)	(125, 35.85371260595797)	(130, 35.76506949306256)	(135, 35.74042674101829)	(140, 35.6382803583298)	(145, 35.568295215552794)	(150, 35.47106356185942)
WT-WYS-2_R2_001	(1, 35.957860269508714)	(2, 36.05072012646434)	(3, 36.13648995760796)	(4, 36.12659612008871)	(5, 36.12483373933515)	(6, 36.06606488804938)	(7, 36.03604868515967)	(8, 36.04764271061189)	(9, 36.059622021694274)	(10, 36.07614019580868)	(15, 36.036996432920816)	(20, 36.00683717326415)	(25, 35.96334893421425)	(30, 35.92522269898958)	(35, 35.8901729677511)	(40, 35.84891227634046)	(45, 35.802882373855255)	(50, 35.772431449789465)	(55, 35.71047031406091)	(60, 35.64121340716086)	(65, 35.62541157924967)	(70, 35.57076000777654)	(75, 35.52569238979432)	(80, 35.482107714246965)	(85, 35.41387277039845)	(90, 35.371855300811404)	(95, 35.301058782971936)	(100, 35.22884302054018)	(105, 35.160920660906505)	(110, 35.133109483444585)	(115, 35.01829958011657)	(120, 34.90624904608164)	(125, 34.8089468688283)	(130, 34.70727478054123)	(135, 34.65414363540364)	(140, 34.55948232024106)	(145, 34.31590069900304)	(150, 34.164218925456794)
WT-WYS-3_R1_001	(1, 36.31433926731173)	(2, 36.25948670655416)	(3, 36.407972173451704)	(4, 36.46693048080464)	(5, 36.489719820782646)	(6, 36.48721387556889)	(7, 36.45398909815276)	(8, 36.4848561582629)	(9, 36.49297111058227)	(10, 36.4944470908499)	(15, 36.47392155546091)	(20, 36.45110949946843)	(25, 36.40520898448596)	(30, 36.37850330899969)	(35, 36.36030122854392)	(40, 36.341775955181916)	(45, 36.32084145268781)	(50, 36.30246319828255)	(55, 36.27336932765985)	(60, 36.252748574237195)	(65, 36.22784949208069)	(70, 36.19892655661971)	(75, 36.17849766722826)	(80, 36.168928679730435)	(85, 36.153816511634034)	(90, 36.11153080400631)	(95, 36.085451251262114)	(100, 36.055326084095064)	(105, 35.99365860510968)	(110, 35.984472022836556)	(115, 35.89814797026103)	(120, 35.905630982856586)	(125, 35.846909822635055)	(130, 35.74995435990884)	(135, 35.71796772354829)	(140, 35.61011311182285)	(145, 35.53444098652331)	(150, 35.439059472899984)
WT-WYS-3_R2_001	(1, 35.998901694279155)	(2, 36.14394922861259)	(3, 36.22968426798607)	(4, 36.21232351231459)	(5, 36.213715996117166)	(6, 36.159744305107)	(7, 36.13130198023987)	(8, 36.14613576546245)	(9, 36.16034650288359)	(10, 36.17764969321335)	(15, 36.14526300795161)	(20, 36.1184680453001)	(25, 36.08022499104128)	(30, 36.045191657940094)	(35, 36.013308728551905)	(40, 35.97528477476432)	(45, 35.932983228126126)	(50, 35.90541475583417)	(55, 35.84862878453684)	(60, 35.78524088064373)	(65, 35.77085032489902)	(70, 35.72062018836946)	(75, 35.67759446254878)	(80, 35.63828136398935)	(85, 35.5727791449291)	(90, 35.53273677732817)	(95, 35.464904638074884)	(100, 35.397444785651885)	(105, 35.33038077708305)	(110, 35.30203432728818)	(115, 35.191378146782334)	(120, 35.084747773175735)	(125, 34.98770818322739)	(130, 34.88825020940915)	(135, 34.83441123143532)	(140, 34.737716175006874)	(145, 34.50271264517651)	(150, 34.356995833805854)
WT-male-gam-1_R1_001	(1, 36.30670478466982)	(2, 36.24636477458758)	(3, 36.39869210387527)	(4, 36.46013501410465)	(5, 36.48256124640481)	(6, 36.47837800123974)	(7, 36.44488351628101)	(8, 36.478386234009925)	(9, 36.486850103874275)	(10, 36.487130375645506)	(15, 36.46683747863014)	(20, 36.4431869502443)	(25, 36.39741577501884)	(30, 36.370902196852356)	(35, 36.3516465457209)	(40, 36.333248158811635)	(45, 36.311981732564035)	(50, 36.29403460125201)	(55, 36.265403920495054)	(60, 36.244461857076786)	(65, 36.21892421976207)	(70, 36.19099938678336)	(75, 36.1700047167952)	(80, 36.159303770425794)	(85, 36.14238330713538)	(90, 36.09828917214423)	(95, 36.06992316247481)	(100, 36.03742728759162)	(105, 35.97386474672923)	(110, 35.96249461751465)	(115, 35.871108365375996)	(120, 35.87621513608936)	(125, 35.811164326591836)	(130, 35.707754047071816)	(135, 35.667271428778136)	(140, 35.54577608993977)	(145, 35.454159444974906)	(150, 35.347611673369585)
WT-male-gam-1_R2_001	(1, 35.8890987644691)	(2, 36.09620786131425)	(3, 36.19124833244824)	(4, 36.18231902001095)	(5, 36.18207282691873)	(6, 36.121198767845364)	(7, 36.09016139056977)	(8, 36.10622460626985)	(9, 36.118224534087574)	(10, 36.138958491370644)	(15, 36.1045519817941)	(20, 36.07898542167667)	(25, 36.03869618200709)	(30, 36.00391171343573)	(35, 35.97097300699186)	(40, 35.932998930405155)	(45, 35.88635800043143)	(50, 35.85968108077812)	(55, 35.80178902254066)	(60, 35.73691550865963)	(65, 35.72290122987608)	(70, 35.671401676524646)	(75, 35.628934486608614)	(80, 35.58879949079901)	(85, 35.522729073503996)	(90, 35.48230415112905)	(95, 35.411565611768836)	(100, 35.34353248543008)	(105, 35.276240699256576)	(110, 35.25132042823045)	(115, 35.13818328874055)	(120, 35.03233829633549)	(125, 34.935034869523896)	(130, 34.837330881021174)	(135, 34.786229818694444)	(140, 34.69312643522547)	(145, 34.459862018771716)	(150, 34.31511468415185)
WT-male-gam-2_R1_001	(1, 36.31469317693156)	(2, 36.256691329744605)	(3, 36.408744928501086)	(4, 36.46762816947443)	(5, 36.48937541112543)	(6, 36.485982617182)	(7, 36.45203709134214)	(8, 36.48524544728085)	(9, 36.49234666891015)	(10, 36.4940217548445)	(15, 36.47354341459571)	(20, 36.451054925147766)	(25, 36.40622082619781)	(30, 36.37951781992466)	(35, 36.35968261990444)	(40, 36.3416290379664)	(45, 36.32086411610284)	(50, 36.30256279623542)	(55, 36.274041301865545)	(60, 36.2532766564695)	(65, 36.228756967893254)	(70, 36.200058733986914)	(75, 36.17904329415955)	(80, 36.17071322819862)	(85, 36.15451917442347)	(90, 36.11235051411246)	(95, 36.08652586048305)	(100, 36.05789143681433)	(105, 35.998093664351465)	(110, 35.99270953635899)	(115, 35.91021736758925)	(120, 35.9252114909267)	(125, 35.872746489313776)	(130, 35.787156540474484)	(135, 35.76662753755418)	(140, 35.66952446013671)	(145, 35.60712403019901)	(150, 35.516507049556765)
WT-male-gam-2_R2_001	(1, 36.04096572712895)	(2, 36.170098748435414)	(3, 36.23022605481283)	(4, 36.235563720904054)	(5, 36.22997558292695)	(6, 36.17523513081886)	(7, 36.14262417509486)	(8, 36.15161332424421)	(9, 36.164061312353645)	(10, 36.18647631520107)	(15, 36.152180082643056)	(20, 36.1277835833822)	(25, 36.088142542655575)	(30, 36.05588917461892)	(35, 36.023521448867925)	(40, 35.98705735775468)	(45, 35.9426103824379)	(50, 35.91660747638036)	(55, 35.858962502673)	(60, 35.79935348072405)	(65, 35.78520420370388)	(70, 35.73566269243339)	(75, 35.69332201557257)	(80, 35.65467264077121)	(85, 35.591788338930584)	(90, 35.55254439002685)	(95, 35.48604789423336)	(100, 35.42026413168485)	(105, 35.35695502215331)	(110, 35.332545244772234)	(115, 35.22589049897509)	(120, 35.124380498703616)	(125, 35.03111471355105)	(130, 34.9393306022695)	(135, 34.88954142986616)	(140, 34.80210189033509)	(145, 34.5767568694401)	(150, 34.4381101940368)
WT-male-gam-3_R1_001	(1, 36.3134203654567)	(2, 36.25952794958448)	(3, 36.40702741783001)	(4, 36.46459826025767)	(5, 36.48611534367814)	(6, 36.48316531061964)	(7, 36.44781233219829)	(8, 36.47955070534513)	(9, 36.48898013843774)	(10, 36.491246610479344)	(15, 36.471853529372346)	(20, 36.44777375291444)	(25, 36.402370097459254)	(30, 36.374881161515795)	(35, 36.35578579128414)	(40, 36.33678507137866)	(45, 36.31667444137845)	(50, 36.298308130791796)	(55, 36.26862891438533)	(60, 36.2472988753093)	(65, 36.22194284514196)	(70, 36.193948453249)	(75, 36.172563804358624)	(80, 36.163025767645195)	(85, 36.14535145595073)	(90, 36.10406207411069)	(95, 36.07796596778544)	(100, 36.04681543089697)	(105, 35.984633597621006)	(110, 35.97773048444973)	(115, 35.89104675173855)	(120, 35.90114293456338)	(125, 35.844144807549654)	(130, 35.75291869007644)	(135, 35.72714830149617)	(140, 35.627247174341434)	(145, 35.559189943914994)	(150, 35.46728344574462)
WT-male-gam-3_R2_001	(1, 35.967201556093194)	(2, 36.032406347731936)	(3, 36.12278949424357)	(4, 36.142091671211816)	(5, 36.147842247976044)	(6, 36.0884681141252)	(7, 36.06443961674139)	(8, 36.08550862606212)	(9, 36.11145272886295)	(10, 36.11548597595399)	(15, 36.089862276039504)	(20, 36.06059961705083)	(25, 36.01939583165379)	(30, 35.98596732629769)	(35, 35.94957123165868)	(40, 35.91159920264228)	(45, 35.86390293778811)	(50, 35.83553082562497)	(55, 35.77604773000919)	(60, 35.71062204224446)	(65, 35.696615713623096)	(70, 35.64287378274427)	(75, 35.599513210521664)	(80, 35.55728526189342)	(85, 35.49106204449217)	(90, 35.447989835583556)	(95, 35.38010495126715)	(100, 35.30905475346595)	(105, 35.24217698472096)	(110, 35.21419665356588)	(115, 35.09910899833144)	(120, 34.99249551988576)	(125, 34.89318721435545)	(130, 34.795313283160446)	(135, 34.7400465823722)	(140, 34.647530365338156)	(145, 34.410029317318944)	(150, 34.264729527237954)
WT-mature-herm-1_R1_001	(1, 37.83731763371559)	(2, 38.19009523186045)	(3, 38.867507495566)	(4, 38.85360052788409)	(5, 38.88412929788219)	(6, 38.82709164520597)	(7, 38.89646464310846)	(8, 38.89073969655627)	(9, 38.94460699166939)	(10, 38.98127016242415)	(15, 39.3528879853701)	(20, 39.47534090267435)	(25, 39.288497244819155)	(30, 39.20855691999364)	(35, 39.317851619291744)	(40, 39.26229645907628)	(45, 39.1553480446177)	(50, 39.09485792609706)	(55, 39.153686456763346)	(60, 39.17968797590726)	(65, 39.1609397518524)	(70, 39.05015384151531)	(75, 38.923266919614285)	(80, 38.785151486625814)	(85, 38.93035881468195)	(90, 38.90836720357945)	(95, 38.68689137840076)	(100, 39.10107765955843)	(105, 39.13199528725911)	(110, 39.13862426227671)	(115, 39.13497609928608)	(120, 39.12312492374567)	(125, 39.097259423535654)	(130, 39.055674433099696)	(135, 39.00730819631034)	(140, 38.9279408066257)	(145, 38.81701144985513)	(150, 38.74254680226587)
WT-mature-herm-1_R2_001	(1, 37.25415137798534)	(2, 38.455826863921715)	(3, 38.66122160571528)	(4, 38.76979797922647)	(5, 38.827145946455396)	(6, 38.76063838371534)	(7, 38.875154022835915)	(8, 38.878691198629454)	(9, 38.97827543712601)	(10, 39.01000952778077)	(15, 39.12378261440314)	(20, 39.176257336886735)	(25, 38.84794578563257)	(30, 38.80539019263995)	(35, 38.858482050722)	(40, 38.89569722595422)	(45, 38.868060320258145)	(50, 38.837733429394646)	(55, 38.825783752147224)	(60, 38.833779387086224)	(65, 38.799471812126484)	(70, 38.734298920935444)	(75, 38.64130006456532)	(80, 38.7938440610135)	(85, 38.65081069676895)	(90, 38.58544517664215)	(95, 38.575899108126656)	(100, 38.54520266498381)	(105, 38.663258244325164)	(110, 38.625928360551484)	(115, 38.570518697306184)	(120, 38.5159480832969)	(125, 38.44250203601206)	(130, 38.33165963718639)	(135, 38.22741509078808)	(140, 38.053531326068025)	(145, 37.891729126077585)	(150, 37.78531101078586)
WT-mature-herm-2_R1_001	(1, 36.302398433409856)	(2, 36.243655073602056)	(3, 36.40103202948861)	(4, 36.46553396021433)	(5, 36.48682773431717)	(6, 36.484873705639046)	(7, 36.44996276130278)	(8, 36.47840832947252)	(9, 36.49062565614926)	(10, 36.494386135410664)	(15, 36.47492830120382)	(20, 36.45433433488556)	(25, 36.40944350738151)	(30, 36.38520595803372)	(35, 36.36431311757498)	(40, 36.346104944510685)	(45, 36.332171441551694)	(50, 36.312894690840764)	(55, 36.28264764397009)	(60, 36.27097766278827)	(65, 36.24974959294357)	(70, 36.22201892358046)	(75, 36.206639058835826)	(80, 36.19644263133936)	(85, 36.17903961384521)	(90, 36.14556246567307)	(95, 36.118851374170845)	(100, 36.08714132242336)	(105, 36.02796433029556)	(110, 36.02485909602147)	(115, 35.944185473483884)	(120, 35.95961624083342)	(125, 35.90451435955469)	(130, 35.82788505200945)	(135, 35.80204597781076)	(140, 35.71081979368618)	(145, 35.65004123286373)	(150, 35.55507374673819)
WT-mature-herm-2_R2_001	(1, 35.68290268311971)	(2, 35.968401539389475)	(3, 36.078369931107865)	(4, 36.078116864927416)	(5, 36.066967484547156)	(6, 36.00982906940349)	(7, 35.970814436855626)	(8, 35.98255526955297)	(9, 35.99465855861097)	(10, 36.02373372316866)	(15, 35.98330263904796)	(20, 35.958301787382936)	(25, 35.91089340735855)	(30, 35.8788413655174)	(35, 35.841224121275694)	(40, 35.80336838451924)	(45, 35.7580172939956)	(50, 35.724102751708884)	(55, 35.66518562154427)	(60, 35.60524743159968)	(65, 35.58956220383814)	(70, 35.539294325043514)	(75, 35.4977421735272)	(80, 35.45584601510426)	(85, 35.385088027089125)	(90, 35.35430335050065)	(95, 35.27908974918432)	(100, 35.211435513524194)	(105, 35.15338656871854)	(110, 35.12517080323039)	(115, 35.015240827414175)	(120, 34.91754423385946)	(125, 34.82420518388445)	(130, 34.734724717967346)	(135, 34.68560018796696)	(140, 34.60578241315439)	(145, 34.37686979495107)	(150, 34.222606649177976)
WT-mature-herm-3_R1_001	(1, 37.869343425907985)	(2, 38.23236684947292)	(3, 38.89917735292657)	(4, 38.876474979540426)	(5, 38.91081822080548)	(6, 38.85410451602196)	(7, 38.92643787715212)	(8, 38.918355713559585)	(9, 38.97148992666974)	(10, 39.00817879740906)	(15, 39.36655929614183)	(20, 39.48221998692803)	(25, 39.30207254034018)	(30, 39.219777753235206)	(35, 39.324252682252634)	(40, 39.28429932446843)	(45, 39.178848049053826)	(50, 39.12239400764336)	(55, 39.17520406141489)	(60, 39.204544219160184)	(65, 39.18992679019583)	(70, 39.08206878966231)	(75, 38.94310176241593)	(80, 38.7951553549152)	(85, 38.93932425367343)	(90, 38.919155559898115)	(95, 38.699646315000294)	(100, 39.116357020067504)	(105, 39.14540718688112)	(110, 39.15098149678203)	(115, 39.148390837704504)	(120, 39.13454959049708)	(125, 39.103961625106976)	(130, 39.05777435022982)	(135, 39.00208265526242)	(140, 38.90243987136462)	(145, 38.771027682638966)	(150, 38.678105213156584)
WT-mature-herm-3_R2_001	(1, 37.397371586347106)	(2, 38.542433234543914)	(3, 38.75292913727767)	(4, 38.851874759022046)	(5, 38.94170703888112)	(6, 38.89420324785025)	(7, 38.94745833066751)	(8, 38.95028837509091)	(9, 39.038658516955536)	(10, 39.07481305548398)	(15, 39.179547551509096)	(20, 39.22609486117553)	(25, 38.92079173375102)	(30, 38.87557787301048)	(35, 38.91944070502832)	(40, 38.93374976480827)	(45, 38.90473361497031)	(50, 38.88371126168047)	(55, 38.88047648270254)	(60, 38.892629615122566)	(65, 38.859428840386286)	(70, 38.79896248912577)	(75, 38.71351654065116)	(80, 38.85467833050163)	(85, 38.71489305113102)	(90, 38.651597027142095)	(95, 38.643910305729115)	(100, 38.61357876858892)	(105, 38.72508217470897)	(110, 38.68344294607384)	(115, 38.626617333562635)	(120, 38.56982045169822)	(125, 38.48936021344379)	(130, 38.37230022865093)	(135, 38.258261821337854)	(140, 38.07537441818117)	(145, 37.90064924447313)	(150, 37.78860968896666)
